
Date time,Integration time [s],Target RA [deg],Target DEC [deg],Telescope Azimuth [deg],Telescope Elevation [deg],DIMM Seeing ["],Relative Flux RMS,Relative Flux RMS base time [s],Number of frames,Airmass,Cn2 [10**(-15)m**(1/3)],Cn2 Residual [10**(-15)m**(1/3)],Left Mean Flux [ADU],Left Mean Flux RMS,Left Scintillation Index,Left Strehl Number,Long. Cn2 [10**(-15)m**(1/3)],Long. Cn2 Residual [10**(-15)m**(1/3)],Longitudinal Correlation,Longitudinal Separation [pixel],Longitudinal Variance [pixel**2],Long. Variance Averaged [pixel**2],Longitudinal Variance RMS,Right Mean Flux [ADU],Right Mean Flux RMS,Right Scintillation Index,Right Strehl Number,Scintillation Index,Transverse Cn2 [10**(-15)m**(1/3)],Trans. Cn2 Residual [10**(-15)m**(1/3)],Transverse Correlation,Transverse Separation [pixel],Transverse Variance [pixel**2],Trans. Variance Average [pixel**2],Transverse Variance RMS [pixel]
2025-11-15T00:00:41,60,24.429167,-57.236667,30.5,46.6,0.641,0.003206,536,11470,1.376,323.6,13.0,36009,0.0046,0.0645,0.378,305.5,10.4,0.691,99.542,0.306,0.011,0.008,30309,0.0046,0.0685,0.427,0.0665,351.8,16.9,0.617,-0.691,0.224,0.011,0.006
2025-11-15T00:02:00,60,24.429167,-57.236667,30.3,46.8,0.645,0.003319,536,11469,1.373,326.6,13.7,35742,0.0042,0.0663,0.388,314.9,13.0,0.698,99.522,0.312,0.013,0.009,30272,0.0038,0.0692,0.440,0.0678,344.7,14.9,0.647,-0.599,0.220,0.010,0.005
2025-11-15T00:03:30,60,24.429167,-57.236667,30.2,46.9,0.595,0.003149,546,11472,1.369,285.4,15.2,35882,0.0045,0.0611,0.385,276.0,13.4,0.717,99.580,0.271,0.014,0.009,30325,0.0045,0.0659,0.429,0.0635,299.9,17.9,0.660,-0.691,0.188,0.012,0.005
2025-11-15T00:04:50,60,24.429167,-57.236667,30.0,47.1,0.578,0.003173,547,11469,1.366,272.3,18.9,36003,0.0053,0.0532,0.390,261.7,18.3,0.716,99.511,0.250,0.019,0.009,30265,0.0040,0.0595,0.435,0.0564,288.7,19.8,0.662,-0.686,0.178,0.013,0.006
2025-11-15T00:06:09,60,24.429167,-57.236667,29.9,47.2,0.650,0.002908,547,11470,1.362,331.3,15.5,35948,0.0040,0.0632,0.381,324.3,14.2,0.718,99.571,0.318,0.015,0.009,30096,0.0037,0.0672,0.437,0.0652,342.0,17.4,0.654,-0.715,0.215,0.011,0.006
2025-11-15T00:07:28,60,24.429167,-57.236667,29.8,47.4,0.623,0.003043,546,11470,1.359,308.3,18.5,36082,0.0038,0.0650,0.379,292.5,17.5,0.690,99.607,0.281,0.018,0.007,30340,0.0041,0.0703,0.426,0.0677,332.7,20.0,0.635,-0.706,0.206,0.013,0.005
2025-11-15T00:08:47,60,24.429167,-57.236667,29.6,47.5,0.621,0.002109,546,11471,1.356,306.7,24.6,36081,0.0051,0.0687,0.386,291.7,21.3,0.704,99.623,0.276,0.022,0.007,30245,0.0048,0.0760,0.432,0.0724,329.9,29.7,0.661,-0.673,0.198,0.020,0.005
2025-11-15T00:10:07,60,24.429167,-57.236667,29.5,47.7,0.580,0.002119,547,11471,1.353,273.7,18.6,36245,0.0043,0.0655,0.378,265.1,15.1,0.680,99.522,0.255,0.015,0.007,30080,0.0047,0.0652,0.441,0.0653,287.1,24.1,0.645,-0.667,0.173,0.016,0.004
2025-11-15T00:11:26,60,24.429167,-57.236667,29.3,47.8,0.586,0.002646,536,11471,1.349,278.8,11.3,36340,0.0045,0.0663,0.379,270.6,9.7,0.674,99.527,0.265,0.010,0.005,30320,0.0044,0.0714,0.429,0.0689,291.6,13.7,0.635,-0.568,0.182,0.009,0.004
2025-11-15T00:12:46,60,24.429167,-57.236667,29.2,48.0,0.553,0.004121,536,11466,1.346,253.2,15.4,35775,0.0053,0.0716,0.390,245.8,12.7,0.647,99.673,0.236,0.013,0.004,29963,0.0050,0.0780,0.432,0.0748,264.6,19.7,0.636,-0.820,0.160,0.013,0.003
2025-11-15T00:14:05,60,24.429167,-57.236667,29.0,48.1,0.533,0.004094,536,11472,1.343,237.5,14.0,36030,0.0049,0.0653,0.387,232.0,14.8,0.650,99.777,0.219,0.015,0.004,30271,0.0056,0.0733,0.432,0.0693,246.2,12.8,0.641,-0.673,0.152,0.008,0.004
2025-11-15T00:15:25,60,24.429167,-57.236667,28.8,48.3,0.592,0.004037,537,11471,1.340,283.3,16.9,36140,0.0051,0.0677,0.376,279.0,20.0,0.690,99.574,0.261,0.020,0.008,30380,0.0045,0.0713,0.428,0.0695,289.9,12.0,0.651,-0.541,0.181,0.008,0.004
2025-11-15T00:16:44,60,24.429167,-57.236667,28.7,48.4,0.569,0.004667,537,11470,1.337,265.0,15.6,35892,0.0044,0.0643,0.388,261.3,16.2,0.703,99.556,0.247,0.016,0.006,29978,0.0049,0.0670,0.440,0.0657,270.8,14.7,0.656,-0.624,0.166,0.010,0.004
2025-11-15T00:18:04,60,24.429167,-57.236667,28.5,48.6,0.607,0.004876,537,11472,1.334,295.7,19.0,36412,0.0048,0.0523,0.389,288.8,19.5,0.726,99.479,0.270,0.020,0.008,30134,0.0040,0.0591,0.437,0.0557,306.6,18.1,0.661,-0.652,0.187,0.012,0.006
2025-11-15T00:19:23,60,24.429167,-57.236667,28.4,48.7,0.554,0.005207,537,11469,1.331,253.3,17.6,36357,0.0049,0.0580,0.384,245.4,14.9,0.710,99.516,0.231,0.015,0.007,30270,0.0050,0.0628,0.432,0.0604,265.5,21.7,0.673,-0.595,0.158,0.014,0.005
2025-11-15T00:20:43,60,24.429167,-57.236667,28.2,48.9,0.575,0.005198,537,11471,1.328,270.2,10.9,36476,0.0045,0.0682,0.376,272.0,10.9,0.694,99.498,0.261,0.011,0.007,30181,0.0051,0.0723,0.439,0.0703,267.4,10.8,0.656,-0.636,0.166,0.007,0.004
2025-11-15T00:22:02,60,24.429167,-57.236667,28.0,49.0,0.619,0.004020,537,11466,1.325,304.9,12.7,36300,0.0056,0.0612,0.383,294.6,11.1,0.732,99.381,0.283,0.011,0.009,30388,0.0052,0.0659,0.431,0.0636,320.9,15.2,0.664,-0.613,0.197,0.010,0.007
2025-11-15T00:23:21,60,24.429167,-57.236667,27.9,49.1,0.557,0.004553,536,11471,1.323,255.6,21.4,36477,0.0043,0.0517,0.384,246.8,22.1,0.691,99.392,0.224,0.022,0.005,30461,0.0041,0.0566,0.433,0.0542,269.3,20.4,0.651,-0.769,0.160,0.013,0.005
2025-11-15T00:24:40,60,24.429167,-57.236667,27.7,49.3,0.641,0.005154,536,11472,1.320,323.7,17.3,36566,0.0051,0.0642,0.384,305.6,10.0,0.695,99.403,0.294,0.010,0.008,30454,0.0057,0.0689,0.432,0.0666,351.6,28.6,0.652,-0.728,0.207,0.018,0.007
2025-11-15T00:26:01,60,24.429167,-57.236667,27.5,49.4,0.653,0.002460,537,11470,1.317,333.2,20.9,36376,0.0052,0.0683,0.386,325.4,21.5,0.674,99.324,0.301,0.021,0.008,30258,0.0058,0.0767,0.437,0.0725,345.3,20.1,0.621,-0.661,0.208,0.013,0.005
2025-11-15T00:27:30,60,24.429167,-57.236667,27.3,49.6,0.601,0.003649,547,11472,1.314,290.6,17.6,36136,0.0051,0.0711,0.383,288.2,16.6,0.634,99.397,0.269,0.016,0.007,30074,0.0052,0.0785,0.436,0.0748,294.2,19.2,0.604,-0.677,0.176,0.012,0.004
2025-11-15T00:28:49,60,24.429167,-57.236667,27.1,49.7,0.769,0.003735,546,11472,1.311,437.8,20.8,36451,0.0056,0.0715,0.384,425.6,17.8,0.687,99.381,0.402,0.018,0.012,30433,0.0055,0.0772,0.435,0.0744,456.7,25.3,0.626,-0.645,0.275,0.016,0.007
2025-11-15T00:30:09,60,24.429167,-57.236667,27.0,49.9,0.700,0.003838,547,11469,1.309,374.7,18.1,36476,0.0066,0.0754,0.379,364.3,19.7,0.681,99.417,0.339,0.019,0.009,30438,0.0058,0.0775,0.429,0.0764,390.7,15.6,0.617,-0.664,0.239,0.010,0.006
2025-11-15T00:31:28,60,24.429167,-57.236667,26.8,50.0,0.763,0.004218,547,11470,1.306,431.9,26.1,36126,0.0060,0.1076,0.373,421.9,24.1,0.698,99.331,0.391,0.024,0.009,30311,0.0058,0.1193,0.418,0.1135,447.4,29.2,0.633,-0.597,0.265,0.019,0.007
2025-11-15T00:32:48,60,24.429167,-57.236667,26.6,50.1,0.701,0.004102,548,11471,1.303,375.1,24.2,36370,0.0061,0.0675,0.388,367.2,24.0,0.693,99.321,0.337,0.024,0.010,30136,0.0062,0.0745,0.439,0.0710,387.4,24.4,0.624,-0.644,0.230,0.015,0.006
2025-11-15T00:34:07,60,24.429167,-57.236667,26.4,50.3,0.682,0.003829,546,11469,1.301,358.7,19.2,36310,0.0059,0.0719,0.386,353.1,19.1,0.678,99.289,0.327,0.019,0.007,29976,0.0051,0.0798,0.432,0.0759,367.3,19.4,0.639,-0.670,0.220,0.012,0.004
2025-11-15T00:35:27,60,24.429167,-57.236667,26.2,50.4,0.686,0.004703,537,11470,1.298,362.0,16.4,36145,0.0056,0.0790,0.388,349.1,13.0,0.729,99.245,0.328,0.013,0.010,29875,0.0061,0.0899,0.436,0.0845,382.0,21.8,0.673,-0.654,0.227,0.014,0.006
2025-11-15T00:36:56,60,24.429167,-57.236667,26.0,50.5,0.703,0.004739,547,11471,1.295,377.0,19.9,36241,0.0069,0.0967,0.375,365.9,17.9,0.673,99.235,0.339,0.017,0.007,30615,0.0061,0.1044,0.421,0.1006,394.3,23.0,0.629,-0.719,0.234,0.015,0.005
2025-11-15T00:38:15,60,24.429167,-57.236667,25.8,50.7,0.676,0.004328,546,11472,1.293,353.6,23.5,36215,0.0066,0.0875,0.385,346.5,23.6,0.652,99.258,0.314,0.023,0.007,30254,0.0075,0.1000,0.425,0.0938,364.5,23.3,0.610,-0.805,0.214,0.015,0.005
2025-11-15T00:39:35,60,24.429167,-57.236667,25.6,50.8,0.721,0.004878,547,11469,1.291,393.5,20.0,35899,0.0062,0.1274,0.372,384.0,17.0,0.709,99.189,0.356,0.017,0.011,29897,0.0069,0.1355,0.417,0.1315,408.3,24.7,0.657,-0.745,0.241,0.016,0.006
2025-11-15T00:40:54,60,24.429167,-57.236667,25.4,50.9,0.716,0.005669,546,11471,1.288,388.7,23.7,35579,0.0062,0.1228,0.379,382.4,22.8,0.684,99.200,0.349,0.022,0.009,30189,0.0067,0.1275,0.415,0.1252,398.4,25.3,0.603,-0.774,0.234,0.016,0.005
2025-11-15T00:42:13,60,24.429167,-57.236667,25.2,51.1,0.726,0.007727,546,11472,1.286,397.8,22.7,35455,0.0070,0.1330,0.375,383.6,19.2,0.701,99.128,0.353,0.019,0.008,29729,0.0067,0.1470,0.418,0.1400,419.8,28.2,0.632,-0.862,0.245,0.018,0.006
2025-11-15T00:43:32,60,24.429167,-57.236667,25.0,51.2,0.722,0.007598,545,11471,1.284,394.0,16.9,35848,0.0084,0.1525,0.359,384.6,18.0,0.690,99.117,0.354,0.017,0.007,29960,0.0077,0.1676,0.403,0.1601,408.5,15.2,0.635,-0.709,0.245,0.009,0.005
2025-11-15T00:44:52,60,24.429167,-57.236667,24.8,51.3,0.657,0.008100,536,11470,1.281,336.6,20.3,35644,0.0065,0.1215,0.379,331.7,19.3,0.647,99.154,0.301,0.019,0.008,29829,0.0070,0.1342,0.419,0.1279,344.1,21.8,0.597,-0.775,0.201,0.014,0.005
2025-11-15T00:46:11,60,24.429167,-57.236667,24.6,51.4,0.737,0.006654,536,11469,1.279,408.0,22.2,35335,0.0084,0.1573,0.364,395.6,18.9,0.685,99.235,0.363,0.018,0.009,29738,0.0090,0.1599,0.414,0.1586,427.2,27.3,0.623,-0.665,0.249,0.017,0.006
2025-11-15T00:47:31,60,24.429167,-57.236667,24.4,51.6,0.736,0.004225,536,11472,1.277,407.4,30.4,36019,0.0071,0.1524,0.360,398.9,27.3,0.676,99.362,0.357,0.026,0.010,29542,0.0100,0.1651,0.415,0.1588,420.6,35.0,0.649,-0.624,0.239,0.022,0.006
2025-11-15T00:48:50,60,24.429167,-57.236667,24.2,51.7,0.741,0.005071,536,11471,1.275,411.3,30.5,36013,0.0098,0.1518,0.368,400.8,24.7,0.716,99.550,0.361,0.024,0.009,30091,0.0101,0.1677,0.407,0.1598,427.7,39.4,0.661,-0.611,0.240,0.024,0.007
2025-11-15T00:50:09,60,24.429167,-57.236667,24.0,51.8,0.702,0.005745,536,11469,1.272,376.5,30.8,35840,0.0069,0.1181,0.379,364.4,22.8,0.699,99.662,0.327,0.022,0.007,30255,0.0065,0.1297,0.416,0.1239,395.2,43.0,0.656,-0.437,0.218,0.027,0.005
2025-11-15T00:52:04,60,24.429167,-57.236667,23.7,52.0,0.627,0.005319,572,11470,1.269,311.6,28.2,35670,0.0060,0.0958,0.391,307.9,23.0,0.696,99.888,0.272,0.022,0.008,30298,0.0068,0.1055,0.422,0.1006,317.4,36.2,0.676,-0.626,0.173,0.022,0.004
2025-11-15T00:53:24,60,24.429167,-57.236667,23.5,52.1,0.637,0.005888,572,11472,1.267,319.9,30.7,35796,0.0070,0.0960,0.389,308.3,18.4,0.681,99.774,0.276,0.018,0.007,30411,0.0060,0.1040,0.429,0.1000,338.0,49.7,0.666,-0.525,0.177,0.031,0.005
2025-11-15T00:54:44,60,24.429167,-57.236667,23.2,52.2,0.717,0.005943,573,11471,1.265,389.7,43.5,35948,0.0065,0.1033,0.382,384.3,36.9,0.615,99.961,0.331,0.035,0.009,30280,0.0072,0.1146,0.414,0.1089,397.9,53.6,0.616,-0.371,0.212,0.033,0.005
2025-11-15T00:56:40,60,24.429167,-57.236667,22.9,52.4,0.744,,,11470,1.262,414.7,43.0,35814,0.0073,0.1291,0.371,410.3,35.8,0.713,100.000,0.356,0.034,0.009,30202,0.0074,0.1380,0.407,0.1336,421.5,54.2,0.653,-0.254,0.225,0.033,0.006
2025-11-15T00:58:00,60,24.429167,-57.236667,22.7,52.5,0.761,,,11471,1.260,430.1,43.2,35936,0.0062,0.1208,0.374,416.1,39.7,0.664,99.968,0.357,0.038,0.009,30147,0.0067,0.1294,0.416,0.1251,451.8,48.7,0.645,-0.410,0.247,0.030,0.009
2025-11-15T00:59:19,60,24.429167,-57.236667,22.5,52.6,0.764,,,11470,1.258,433.7,50.8,35932,0.0064,0.1070,0.391,412.4,41.6,0.702,100.068,0.351,0.039,0.011,30376,0.0072,0.1169,0.424,0.1120,466.7,65.0,0.690,-0.385,0.246,0.040,0.007
2025-11-15T01:00:39,60,24.429167,-57.236667,22.2,52.8,0.774,0.002362,575,11471,1.256,442.9,48.3,35837,0.0048,0.0854,0.396,428.9,41.5,0.701,100.007,0.366,0.039,0.009,29991,0.0057,0.0938,0.434,0.0896,464.6,58.9,0.690,-0.505,0.248,0.036,0.007
2025-11-15T01:02:08,60,24.429167,-57.236667,22.0,52.9,0.725,0.003293,584,11470,1.254,396.6,48.3,36372,0.0045,0.0732,0.393,364.2,29.9,0.702,99.950,0.315,0.028,0.007,30204,0.0056,0.0787,0.439,0.0760,446.9,76.8,0.696,-0.624,0.226,0.047,0.007
2025-11-15T01:03:28,60,24.429167,-57.236667,21.7,53.0,0.775,0.003310,584,11471,1.252,443.6,40.8,36194,0.0057,0.0755,0.401,421.6,25.0,0.670,99.813,0.374,0.024,0.011,30005,0.0054,0.0906,0.428,0.0831,477.5,65.3,0.673,-0.682,0.251,0.040,0.006
2025-11-15T01:04:47,60,24.429167,-57.236667,21.5,53.1,0.816,0.004778,547,11472,1.251,483.8,47.5,36483,0.0050,0.0660,0.401,453.9,35.3,0.714,99.859,0.394,0.033,0.010,30352,0.0048,0.0767,0.433,0.0714,530.1,66.4,0.710,-0.722,0.282,0.040,0.008
2025-11-15T01:06:06,60,24.429167,-57.236667,21.3,53.2,0.857,0.005512,546,11471,1.249,525.0,39.1,36601,0.0040,0.0645,0.401,514.8,43.9,0.751,99.782,0.442,0.041,0.014,30305,0.0048,0.0717,0.446,0.0681,540.8,31.7,0.718,-0.746,0.309,0.019,0.010
2025-11-15T01:07:26,60,24.429167,-57.236667,21.0,53.3,0.863,0.005218,547,11470,1.247,531.3,45.5,36378,0.0048,0.0711,0.395,525.9,49.6,0.763,99.898,0.447,0.046,0.015,30076,0.0034,0.0757,0.449,0.0734,539.7,39.3,0.727,-0.743,0.303,0.024,0.010
2025-11-15T01:08:56,60,24.429167,-57.236667,20.8,53.5,0.829,0.005151,557,11471,1.245,496.6,52.9,36349,0.0044,0.0667,0.397,481.7,41.5,0.740,100.250,0.412,0.039,0.013,30108,0.0045,0.0739,0.444,0.0703,519.6,70.5,0.728,-0.673,0.272,0.043,0.008
2025-11-15T01:10:16,60,24.429167,-57.236667,20.5,53.6,0.867,0.003794,548,11468,1.243,535.0,34.8,36416,0.0042,0.0804,0.387,528.8,32.2,0.737,100.264,0.464,0.030,0.013,30504,0.0052,0.0867,0.436,0.0836,544.6,38.8,0.715,-0.588,0.306,0.023,0.008
2025-11-15T01:11:35,60,24.429167,-57.236667,20.3,53.7,0.811,0.003808,547,11472,1.242,478.5,52.0,36374,0.0033,0.0671,0.392,463.7,48.2,0.748,100.329,0.388,0.045,0.017,30307,0.0050,0.0735,0.428,0.0703,501.5,57.8,0.747,-0.649,0.268,0.035,0.009
2025-11-15T01:12:55,60,24.429167,-57.236667,20.0,53.8,0.775,0.003256,548,11472,1.240,444.0,55.9,36037,0.0050,0.0782,0.393,438.7,49.7,0.721,100.330,0.363,0.046,0.012,30333,0.0053,0.0884,0.419,0.0833,452.2,65.4,0.711,-0.708,0.233,0.039,0.007
2025-11-15T01:14:11,60,24.429167,-57.236667,19.8,53.9,0.923,0.003097,545,11471,1.238,594.0,85.8,36191,0.0041,0.0728,0.401,563.5,73.0,0.749,100.445,0.457,0.068,0.017,30357,0.0039,0.0823,0.421,0.0776,641.4,105.5,0.762,-0.472,0.322,0.063,0.011
2025-11-15T01:15:30,60,24.429167,-57.236667,19.5,54.0,0.848,0.002783,544,11471,1.237,515.8,73.0,36262,0.0042,0.0707,0.394,510.0,71.4,0.747,100.564,0.408,0.066,0.016,30101,0.0044,0.0789,0.426,0.0748,524.9,75.5,0.751,-0.522,0.270,0.045,0.008
2025-11-15T01:17:08,60,24.429167,-57.236667,19.2,54.1,0.830,0.003412,552,11471,1.235,497.8,65.2,36476,0.0038,0.0575,0.399,495.2,59.0,0.743,100.356,0.405,0.055,0.013,30478,0.0039,0.0614,0.439,0.0595,501.9,74.9,0.758,-0.688,0.256,0.045,0.008
2025-11-15T01:18:27,60,24.429167,-57.236667,19.0,54.2,0.833,0.003305,551,11471,1.233,500.7,61.3,36331,0.0042,0.0507,0.413,477.1,53.3,0.775,100.130,0.393,0.049,0.014,30372,0.0041,0.0607,0.423,0.0557,537.2,73.6,0.782,-0.539,0.278,0.044,0.011
2025-11-15T01:19:47,60,24.429167,-57.236667,18.7,54.3,0.720,0.002867,552,11469,1.232,392.9,64.5,36323,0.0035,0.0499,0.409,369.8,61.1,0.752,100.373,0.286,0.057,0.010,30321,0.0038,0.0557,0.437,0.0528,428.7,69.7,0.790,-0.808,0.215,0.042,0.008
2025-11-15T01:21:09,60,24.429167,-57.236667,18.4,54.4,0.706,0.003975,554,11470,1.230,380.2,62.6,36654,0.0029,0.0430,0.399,368.6,58.9,0.709,100.306,0.287,0.055,0.011,30482,0.0034,0.0483,0.447,0.0456,398.3,68.4,0.757,-0.763,0.197,0.041,0.007
2025-11-15T01:22:47,60,24.429167,-57.236667,18.1,54.5,0.737,0.003588,576,11471,1.228,407.8,50.2,36558,0.0034,0.0406,0.402,389.8,41.8,0.754,100.408,0.322,0.039,0.013,30284,0.0029,0.0468,0.452,0.0437,435.7,63.1,0.780,-0.706,0.222,0.038,0.011
2025-11-15T01:24:16,60,24.429167,-57.236667,17.8,54.6,0.710,0.003563,586,11470,1.227,383.8,48.6,36393,0.0029,0.0401,0.395,358.8,48.4,0.712,100.528,0.287,0.045,0.010,30596,0.0032,0.0430,0.458,0.0416,422.6,48.8,0.773,-0.611,0.223,0.029,0.010
2025-11-15T01:25:35,60,24.429167,-57.236667,17.6,54.7,0.674,0.002411,567,11471,1.225,351.6,34.9,36468,0.0030,0.0493,0.389,328.7,39.1,0.671,100.268,0.267,0.036,0.006,30525,0.0034,0.0521,0.444,0.0507,386.9,28.4,0.721,-0.381,0.213,0.017,0.008
2025-11-15T01:26:55,60,24.429167,-57.236667,17.3,54.8,0.722,0.002513,568,11471,1.224,394.0,47.3,36471,0.0028,0.0477,0.401,384.2,51.7,0.681,99.802,0.306,0.048,0.010,30267,0.0031,0.0539,0.446,0.0508,409.1,40.5,0.717,-0.623,0.219,0.024,0.007
2025-11-15T01:28:23,60,24.429167,-57.236667,17.0,54.9,0.619,0.003385,576,11471,1.223,304.7,35.1,36610,0.0038,0.0476,0.394,289.0,31.0,0.699,99.546,0.237,0.029,0.007,30760,0.0036,0.0521,0.441,0.0499,329.0,41.4,0.708,-0.723,0.171,0.025,0.004
2025-11-15T01:29:42,60,24.429167,-57.236667,16.7,55.0,0.688,0.002934,573,11470,1.221,364.1,34.0,36202,0.0038,0.0451,0.404,345.9,33.0,0.731,99.555,0.288,0.030,0.012,30653,0.0034,0.0512,0.438,0.0482,392.2,35.6,0.739,-0.870,0.212,0.021,0.008
2025-11-15T01:31:01,60,24.429167,-57.236667,16.4,55.1,0.731,0.003308,554,11472,1.220,402.2,40.3,36620,0.0034,0.0470,0.399,381.6,33.1,0.739,99.560,0.320,0.030,0.010,30691,0.0034,0.0512,0.449,0.0491,434.1,51.6,0.748,-0.786,0.227,0.031,0.009
2025-11-15T01:32:20,60,24.429167,-57.236667,16.2,55.1,0.745,0.003152,544,11471,1.219,415.8,38.4,36677,0.0036,0.0455,0.400,393.1,38.7,0.719,99.499,0.325,0.035,0.015,30365,0.0033,0.0496,0.450,0.0475,450.9,38.0,0.739,-0.609,0.244,0.023,0.011
2025-11-15T01:33:39,60,24.429167,-57.236667,15.9,55.2,0.709,0.004674,544,11472,1.217,382.6,44.2,36397,0.0034,0.0451,0.406,358.8,36.8,0.649,99.424,0.295,0.034,0.008,30002,0.0039,0.0525,0.443,0.0488,419.4,55.7,0.691,-0.695,0.215,0.033,0.006
2025-11-15T01:35:08,60,24.429167,-57.236667,15.6,55.3,0.788,0.005604,553,11472,1.216,456.3,44.1,36789,0.0027,0.0401,0.409,433.5,45.0,0.713,99.679,0.356,0.041,0.015,30785,0.0026,0.0457,0.439,0.0429,491.7,42.9,0.752,-0.802,0.265,0.025,0.009
2025-11-15T01:36:29,60,24.429167,-57.236667,15.3,55.4,0.716,0.005348,546,11472,1.215,389.3,57.4,36448,0.0024,0.0356,0.418,370.2,53.0,0.724,99.492,0.290,0.048,0.009,30585,0.0029,0.0433,0.443,0.0395,418.9,64.1,0.748,-0.589,0.209,0.038,0.008
2025-11-15T01:37:48,60,24.429167,-57.236667,15.0,55.5,0.777,0.005627,546,11471,1.214,445.2,45.0,36279,0.0033,0.0438,0.412,441.2,46.1,0.731,99.358,0.361,0.042,0.015,30300,0.0031,0.0489,0.439,0.0464,451.5,43.4,0.740,-0.551,0.241,0.026,0.008
2025-11-15T01:39:07,60,24.429167,-57.236667,14.7,55.6,0.700,0.005903,546,11471,1.213,374.2,45.2,36294,0.0034,0.0428,0.413,350.0,33.9,0.705,99.321,0.288,0.031,0.008,30328,0.0032,0.0527,0.429,0.0478,411.6,62.7,0.722,-0.556,0.206,0.037,0.005
2025-11-15T01:40:36,60,24.429167,-57.236667,14.4,55.6,0.831,0.005423,556,11471,1.211,498.9,51.6,36296,0.0032,0.0510,0.418,489.9,48.7,0.706,99.476,0.402,0.044,0.012,30631,0.0030,0.0609,0.429,0.0560,512.8,56.0,0.705,-0.728,0.269,0.033,0.008
2025-11-15T01:41:55,60,24.429167,-57.236667,14.1,55.7,0.812,0.005512,556,11472,1.210,479.9,41.5,36371,0.0033,0.0526,0.417,481.1,44.3,0.688,99.471,0.398,0.040,0.012,30763,0.0041,0.0660,0.423,0.0593,478.1,37.1,0.720,-0.604,0.259,0.022,0.008
2025-11-15T01:43:14,60,24.429167,-57.236667,13.8,55.8,0.815,0.004658,546,11470,1.209,483.0,42.0,36471,0.0031,0.0435,0.414,468.8,36.6,0.718,99.494,0.393,0.033,0.012,30629,0.0033,0.0512,0.431,0.0474,505.0,50.3,0.734,-0.704,0.267,0.030,0.008
2025-11-15T01:44:34,60,24.429167,-57.236667,13.5,55.9,0.882,0.003729,545,11471,1.208,550.2,63.8,36590,0.0030,0.0469,0.414,526.9,55.7,0.698,99.510,0.428,0.051,0.013,30724,0.0035,0.0573,0.419,0.0521,586.2,76.4,0.718,-0.607,0.299,0.045,0.009
2025-11-15T01:45:54,60,24.429167,-57.236667,13.2,55.9,0.908,0.004188,546,11472,1.207,577.7,53.2,36604,0.0029,0.0365,0.419,563.1,52.7,0.752,99.323,0.464,0.048,0.015,30719,0.0030,0.0455,0.427,0.0410,600.3,53.9,0.738,-0.706,0.321,0.032,0.009
2025-11-15T01:47:22,60,24.429167,-57.236667,12.9,56.0,0.845,0.003486,555,11471,1.206,512.9,40.7,36483,0.0031,0.0355,0.423,503.5,43.3,0.711,99.190,0.418,0.039,0.012,30790,0.0027,0.0450,0.417,0.0402,527.4,36.7,0.697,-0.642,0.288,0.021,0.009
2025-11-15T01:48:43,60,24.429167,-57.236667,12.6,56.1,0.754,0.002028,547,11472,1.205,423.5,39.6,36370,0.0026,0.0329,0.421,413.3,36.4,0.685,99.393,0.342,0.033,0.009,30701,0.0025,0.0409,0.442,0.0369,439.3,44.6,0.690,-0.786,0.231,0.026,0.007
2025-11-15T01:50:11,60,24.429167,-57.236667,12.3,56.1,0.728,0.001758,556,11471,1.204,399.9,41.4,36282,0.0023,0.0390,0.420,383.8,31.1,0.669,99.226,0.319,0.028,0.009,30725,0.0025,0.0480,0.437,0.0435,424.9,57.3,0.675,-0.824,0.215,0.034,0.005
2025-11-15T01:51:30,60,24.429167,-57.236667,12.0,56.2,0.727,0.001916,556,11469,1.203,398.6,31.7,36329,0.0028,0.0415,0.419,393.5,25.8,0.696,99.201,0.333,0.023,0.008,30699,0.0033,0.0513,0.425,0.0464,406.6,40.9,0.690,-0.817,0.214,0.024,0.006
2025-11-15T01:52:50,60,24.429167,-57.236667,11.7,56.3,0.668,0.001922,556,11471,1.202,346.0,34.4,36403,0.0024,0.0269,0.423,333.2,29.5,0.694,99.116,0.275,0.027,0.007,30848,0.0021,0.0343,0.445,0.0306,365.9,41.9,0.705,-0.809,0.189,0.024,0.004
2025-11-15T01:54:38,60,24.429167,-57.236667,11.2,56.4,0.749,0.002193,584,11471,1.201,419.3,36.6,36512,0.0028,0.0288,0.423,419.4,39.5,0.732,99.300,0.343,0.036,0.011,30904,0.0028,0.0375,0.429,0.0332,419.1,32.2,0.719,-0.888,0.226,0.019,0.005
2025-11-15T01:55:58,60,24.429167,-57.236667,10.9,56.4,0.705,0.002062,576,11471,1.200,379.3,41.1,36470,0.0027,0.0318,0.418,355.9,31.0,0.703,99.376,0.293,0.028,0.007,30722,0.0032,0.0372,0.441,0.0345,415.7,56.7,0.726,-0.702,0.209,0.033,0.006
2025-11-15T01:57:17,60,24.429167,-57.236667,10.6,56.5,0.716,0.001978,574,11471,1.200,389.3,44.7,36369,0.0023,0.0337,0.424,376.2,36.8,0.724,99.446,0.306,0.033,0.012,30796,0.0029,0.0416,0.436,0.0377,409.7,56.8,0.732,-0.697,0.206,0.033,0.007
